Facultad,Carrera,ID_Estudiante,Asignatura,Semestre,Nota,Créditos,Profesor
FHS,Licenciatura en Sociología,FHS-LIC-0080,Idioma Inglés,2025-2,3,2,Prof. Pérez
FHS,Licenciatura en Sociología,FHS-LIC-0080,Historia de Cuba,2025-2,2,4,Prof. González
FHS,Licenciatura en Sociología,FHS-LIC-0081,Idioma Inglés,2025-2,3,2,Prof. García
FHS,Licenciatura en Sociología,FHS-LIC-0081,Historia de Cuba,2025-2,4,4,Prof. García
FHS,Licenciatura en Sociología,FHS-LIC-0081,Educación Física,2025-2,3,3,Prof. Martínez
FHS,Licenciatura en Sociología,FHS-LIC-0081,Metodología de la Investigación,2025-2,4,2,Prof. González
FHS,Licenciatura en Sociología,FHS-LIC-0081,Filosofía,2025-2,4,4,Prof. Martínez
FHS,Licenciatura en Sociología,FHS-LIC-0082,Educación Física,2025-2,5,4,Prof. Martínez
FHS,Licenciatura en Sociología,FHS-LIC-0082,Metodología de la Investigación,2025-2,5,2,Prof. García
FHS,Licenciatura en Sociología,FHS-LIC-0082,Filosofía,2025-2,5,3,Prof. García
FHS,Licenciatura en Sociología,FHS-LIC-0082,Idioma Inglés,2025-2,3,4,Prof. Pérez
FHS,Licenciatura en Sociología,FHS-LIC-0082,Historia de Cuba,2025-2,4,4,Prof. García
FHS,Licenciatura en Sociología,FHS-LIC-0083,Idioma Inglés,2025-2,4,4,Prof. Pérez
FHS,Licenciatura en Sociología,FHS-LIC-0083,Historia de Cuba,2025-2,4,2,Prof. González
FHS,Licenciatura en Sociología,FHS-LIC-0083,Metodología de la Investigación,2025-2,4,3,Prof. Martínez
FHS,Licenciatura en Sociología,FHS-LIC-0083,Filosofía,2025-2,4,2,Prof. Pérez
FHS,Licenciatura en Sociología,FHS-LIC-0083,Educación Física,2025-2,4,4,Prof. Pérez
FHS,Licenciatura en Sociología,FHS-LIC-0084,Idioma Inglés,2025-2,4,4,Prof. Martínez
FHS,Licenciatura en Sociología,FHS-LIC-0084,Educación Física,2025-2,4,4,Prof. García
FHS,Licenciatura en Sociología,FHS-LIC-0084,Filosofía,2025-2,5,3,Prof. Pérez
FHS,Licenciatura en Sociología,FHS-LIC-0084,Historia de Cuba,2025-2,5,2,Prof. Pérez
FHS,Licenciatura en Sociología,FHS-LIC-0084,Metodología de la Investigación,2025-2,4,2,Prof. Martínez
FHS,Licenciatura en Sociología,FHS-LIC-0085,Idioma Inglés,2025-2,3,3,Prof. González
FHS,Licenciatura en Sociología,FHS-LIC-0085,Filosofía,2025-2,5,2,Prof. González
FHS,Licenciatura en Sociología,FHS-LIC-0085,Metodología de la Investigación,2025-2,4,4,Prof. García
FHS,Licenciatura en Sociología,FHS-LIC-0085,Historia de Cuba,2025-2,3,2,Prof. Martínez
FHS,Licenciatura en Sociología,FHS-LIC-0085,Educación Física,2025-2,2,4,Prof. González
FHS,Licenciatura en Sociología,FHS-LIC-0086,Metodología de la Investigación,2025-2,4,2,Prof. Pérez
FHS,Licenciatura en Sociología,FHS-LIC-0086,Historia de Cuba,2025-2,4,2,Prof. Pérez
FHS,Licenciatura en Sociología,FHS-LIC-0086,Educación Física,2025-2,3,3,Prof. González
FHS,Licenciatura en Sociología,FHS-LIC-0086,Filosofía,2025-2,2,4,Prof. González
FHS,Licenciatura en Sociología,FHS-LIC-0086,Idioma Inglés,2025-2,5,3,Prof. González
FHS,Licenciatura en Sociología,FHS-LIC-0087,Historia de Cuba,2025-2,4,3,Prof. González
FHS,Licenciatura en Sociología,FHS-LIC-0087,Educación Física,2025-2,4,4,Prof. Rodríguez
FHS,Licenciatura en Sociología,FHS-LIC-0087,Idioma Inglés,2025-2,3,3,Prof. Pérez
FHS,Licenciatura en Sociología,FHS-LIC-0087,Filosofía,2025-2,4,2,Prof. Rodríguez
FHS,Licenciatura en Sociología,FHS-LIC-0087,Metodología de la Investigación,2025-2,3,3,Prof. Rodríguez
FHS,Licenciatura en Sociología,FHS-LIC-0088,Metodología de la Investigación,2025-2,5,4,Prof. Martínez
FHS,Licenciatura en Sociología,FHS-LIC-0088,Historia de Cuba,2025-2,3,2,Prof. Pérez
FHS,Licenciatura en Sociología,FHS-LIC-0088,Filosofía,2025-2,5,2,Prof. González
FHS,Licenciatura en Sociología,FHS-LIC-0088,Idioma Inglés,2025-2,5,3,Prof. González
FHS,Licenciatura en Sociología,FHS-LIC-0088,Educación Física,2025-2,5,2,Prof. Martínez
FHS,Licenciatura en Sociología,FHS-LIC-0089,Filosofía,2025-2,5,4,Prof. González
FHS,Licenciatura en Sociología,FHS-LIC-0089,Idioma Inglés,2025-2,4,2,Prof. Pérez
FHS,Licenciatura en Sociología,FHS-LIC-0089,Metodología de la Investigación,2025-2,3,2,Prof. García
FHS,Licenciatura en Sociología,FHS-LIC-0089,Educación Física,2025-2,4,2,Prof. Pérez
FHS,Licenciatura en Sociología,FHS-LIC-0089,Historia de Cuba,2025-2,4,3,Prof. García
FHS,Licenciatura en Sociología,FHS-LIC-0090,Idioma Inglés,2025-2,4,3,Prof. Martínez
FHS,Licenciatura en Sociología,FHS-LIC-0090,Metodología de la Investigación,2025-2,3,4,Prof. González
FHS,Licenciatura en Sociología,FHS-LIC-0090,Educación Física,2025-2,4,2,Prof. Pérez
FHS,Licenciatura en Sociología,FHS-LIC-0090,Historia de Cuba,2025-2,2,2,Prof. García
FHS,Licenciatura en Sociología,FHS-LIC-0090,Filosofía,2025-2,3,3,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0001,Filosofía,2025-2,5,2,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0001,Historia de Cuba,2025-2,3,4,Prof. Rodríguez
FHS,Licenciatura en Filosofía,FHS-LIC-0001,Metodología de la Investigación,2025-2,3,3,Prof. Rodríguez
FHS,Licenciatura en Filosofía,FHS-LIC-0001,Idioma Inglés,2025-2,3,2,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0001,Educación Física,2025-2,5,3,Prof. Rodríguez
FHS,Licenciatura en Filosofía,FHS-LIC-0002,Metodología de la Investigación,2025-2,4,3,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0002,Educación Física,2025-2,4,3,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0002,Filosofía,2025-2,4,2,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0002,Historia de Cuba,2025-2,3,4,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0002,Idioma Inglés,2025-2,4,3,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0003,Filosofía,2025-2,3,4,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0003,Historia de Cuba,2025-2,3,4,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0003,Educación Física,2025-2,3,3,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0003,Metodología de la Investigación,2025-2,3,2,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0003,Idioma Inglés,2025-2,3,3,Prof. Rodríguez
FHS,Licenciatura en Filosofía,FHS-LIC-0004,Idioma Inglés,2025-2,4,2,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0004,Filosofía,2025-2,2,4,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0004,Historia de Cuba,2025-2,5,4,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0004,Metodología de la Investigación,2025-2,4,3,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0004,Educación Física,2025-2,5,2,Prof. Rodríguez
FHS,Licenciatura en Filosofía,FHS-LIC-0005,Historia de Cuba,2025-2,5,4,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0005,Idioma Inglés,2025-2,2,3,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0005,Metodología de la Investigación,2025-2,3,4,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0005,Educación Física,2025-2,4,3,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0005,Filosofía,2025-2,5,2,Prof. Rodríguez
FHS,Licenciatura en Filosofía,FHS-LIC-0006,Metodología de la Investigación,2025-2,4,2,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0006,Educación Física,2025-2,2,4,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0006,Historia de Cuba,2025-2,5,3,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0006,Filosofía,2025-2,3,4,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0006,Idioma Inglés,2025-2,3,4,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0007,Educación Física,2025-2,3,2,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0007,Metodología de la Investigación,2025-2,3,4,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0007,Filosofía,2025-2,4,2,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0007,Historia de Cuba,2025-2,4,4,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0007,Idioma Inglés,2025-2,5,2,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0008,Historia de Cuba,2025-2,4,2,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0008,Educación Física,2025-2,4,2,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0008,Filosofía,2025-2,3,2,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0008,Metodología de la Investigación,2025-2,4,3,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0008,Idioma Inglés,2025-2,3,4,Prof. Rodríguez
FHS,Licenciatura en Filosofía,FHS-LIC-0009,Educación Física,2025-2,3,3,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0009,Metodología de la Investigación,2025-2,2,4,Prof. Rodríguez
FHS,Licenciatura en Filosofía,FHS-LIC-0009,Idioma Inglés,2025-2,2,3,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0009,Filosofía,2025-2,2,4,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0009,Historia de Cuba,2025-2,2,3,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0010,Educación Física,2025-2,3,2,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0010,Metodología de la Investigación,2025-2,4,3,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0010,Historia de Cuba,2025-2,3,2,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0010,Filosofía,2025-2,4,2,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0010,Idioma Inglés,2025-2,5,4,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0011,Metodología de la Investigación,2025-2,3,3,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0011,Idioma Inglés,2025-2,5,4,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0011,Historia de Cuba,2025-2,3,3,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0011,Educación Física,2025-2,5,4,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0011,Filosofía,2025-2,2,2,Prof. Rodríguez
FHS,Licenciatura en Filosofía,FHS-LIC-0012,Metodología de la Investigación,2025-2,5,2,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0012,Filosofía,2025-2,5,4,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0012,Idioma Inglés,2025-2,2,4,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0012,Historia de Cuba,2025-2,3,3,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0012,Educación Física,2025-2,2,2,Prof. Rodríguez
FHS,Licenciatura en Filosofía,FHS-LIC-0013,Metodología de la Investigación,2025-2,4,3,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0013,Educación Física,2025-2,5,2,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0013,Filosofía,2025-2,4,2,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0013,Idioma Inglés,2025-2,4,2,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0013,Historia de Cuba,2025-2,3,3,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0014,Educación Física,2025-2,2,3,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0014,Idioma Inglés,2025-2,4,4,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0014,Historia de Cuba,2025-2,5,4,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0014,Filosofía,2025-2,5,3,Prof. Rodríguez
FHS,Licenciatura en Filosofía,FHS-LIC-0014,Metodología de la Investigación,2025-2,5,3,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0015,Filosofía,2025-2,3,4,Prof. Rodríguez
FHS,Licenciatura en Filosofía,FHS-LIC-0015,Historia de Cuba,2025-2,3,2,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0015,Educación Física,2025-2,2,4,Prof. Rodríguez
FHS,Licenciatura en Filosofía,FHS-LIC-0015,Idioma Inglés,2025-2,4,3,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0015,Metodología de la Investigación,2025-2,5,4,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0016,Historia de Cuba,2025-2,5,4,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0016,Metodología de la Investigación,2025-2,4,4,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0016,Idioma Inglés,2025-2,3,4,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0016,Filosofía,2025-2,4,4,Prof. Rodríguez
FHS,Licenciatura en Filosofía,FHS-LIC-0016,Educación Física,2025-2,2,2,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0017,Idioma Inglés,2025-2,5,2,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0017,Filosofía,2025-2,5,2,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0017,Metodología de la Investigación,2025-2,4,4,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0017,Educación Física,2025-2,4,2,Prof. Rodríguez
FHS,Licenciatura en Filosofía,FHS-LIC-0017,Historia de Cuba,2025-2,3,2,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0018,Filosofía,2025-2,5,3,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0018,Educación Física,2025-2,2,3,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0018,Historia de Cuba,2025-2,4,4,Prof. Rodríguez
FHS,Licenciatura en Filosofía,FHS-LIC-0018,Metodología de la Investigación,2025-2,3,2,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0018,Idioma Inglés,2025-2,3,3,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0019,Educación Física,2025-2,3,2,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0019,Filosofía,2025-2,4,4,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0019,Historia de Cuba,2025-2,3,4,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0019,Metodología de la Investigación,2025-2,4,3,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0019,Idioma Inglés,2025-2,4,2,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0020,Filosofía,2025-2,4,2,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0020,Educación Física,2025-2,3,4,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0020,Historia de Cuba,2025-2,3,2,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0020,Idioma Inglés,2025-2,3,2,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0020,Metodología de la Investigación,2025-2,4,4,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0021,Metodología de la Investigación,2025-2,4,4,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0021,Educación Física,2025-2,4,4,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0021,Historia de Cuba,2025-2,3,2,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0021,Idioma Inglés,2025-2,4,2,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0021,Filosofía,2025-2,3,4,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0022,Metodología de la Investigación,2025-2,4,3,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0022,Historia de Cuba,2025-2,3,3,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0022,Idioma Inglés,2025-2,5,4,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0022,Filosofía,2025-2,2,4,Prof. Rodríguez
FHS,Licenciatura en Filosofía,FHS-LIC-0022,Educación Física,2025-2,3,4,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0023,Filosofía,2025-2,2,4,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0023,Idioma Inglés,2025-2,4,3,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0023,Historia de Cuba,2025-2,4,3,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0023,Educación Física,2025-2,3,3,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0023,Metodología de la Investigación,2025-2,4,3,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0024,Filosofía,2025-2,3,2,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0024,Metodología de la Investigación,2025-2,3,2,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0024,Educación Física,2025-2,4,3,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0024,Idioma Inglés,2025-2,4,2,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0024,Historia de Cuba,2025-2,4,2,Prof. Rodríguez
FHS,Licenciatura en Filosofía,FHS-LIC-0025,Historia de Cuba,2025-2,4,4,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0025,Filosofía,2025-2,3,3,Prof. Rodríguez
FHS,Licenciatura en Filosofía,FHS-LIC-0025,Educación Física,2025-2,3,2,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0025,Metodología de la Investigación,2025-2,4,3,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0025,Idioma Inglés,2025-2,2,2,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0026,Idioma Inglés,2025-2,3,3,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0026,Educación Física,2025-2,5,2,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0026,Historia de Cuba,2025-2,4,3,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0026,Filosofía,2025-2,5,3,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0026,Metodología de la Investigación,2025-2,3,4,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0027,Educación Física,2025-2,4,2,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0027,Historia de Cuba,2025-2,3,3,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0027,Idioma Inglés,2025-2,4,3,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0027,Metodología de la Investigación,2025-2,2,3,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0027,Filosofía,2025-2,5,2,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0028,Idioma Inglés,2025-2,5,2,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0028,Metodología de la Investigación,2025-2,4,2,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0028,Educación Física,2025-2,4,3,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0028,Historia de Cuba,2025-2,3,2,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0028,Filosofía,2025-2,2,4,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0029,Metodología de la Investigación,2025-2,5,3,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0029,Idioma Inglés,2025-2,3,4,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0029,Historia de Cuba,2025-2,3,2,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0029,Educación Física,2025-2,2,3,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0029,Filosofía,2025-2,3,4,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0030,Educación Física,2025-2,3,3,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0030,Metodología de la Investigación,2025-2,4,3,Prof. Rodríguez
FHS,Licenciatura en Filosofía,FHS-LIC-0030,Idioma Inglés,2025-2,4,4,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0030,Filosofía,2025-2,2,4,Prof. Rodríguez
FHS,Licenciatura en Filosofía,FHS-LIC-0030,Historia de Cuba,2025-2,3,4,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0031,Metodología de la Investigación,2025-2,4,3,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0031,Historia de Cuba,2025-2,2,4,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0031,Idioma Inglés,2025-2,5,2,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0031,Educación Física,2025-2,3,2,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0031,Filosofía,2025-2,5,4,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0032,Filosofía,2025-2,5,2,Prof. Rodríguez
FHS,Licenciatura en Filosofía,FHS-LIC-0032,Historia de Cuba,2025-2,5,4,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0032,Educación Física,2025-2,2,3,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0032,Idioma Inglés,2025-2,3,3,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0032,Metodología de la Investigación,2025-2,4,2,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0033,Educación Física,2025-2,2,2,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0033,Idioma Inglés,2025-2,2,4,Prof. Rodríguez
FHS,Licenciatura en Filosofía,FHS-LIC-0033,Metodología de la Investigación,2025-2,5,2,Prof. Rodríguez
FHS,Licenciatura en Filosofía,FHS-LIC-0033,Historia de Cuba,2025-2,5,4,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0033,Filosofía,2025-2,4,4,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0034,Historia de Cuba,2025-2,3,2,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0034,Educación Física,2025-2,4,2,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0034,Filosofía,2025-2,4,4,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0034,Idioma Inglés,2025-2,3,4,Prof. Rodríguez
FHS,Licenciatura en Filosofía,FHS-LIC-0034,Metodología de la Investigación,2025-2,4,3,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0035,Filosofía,2025-2,4,4,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0035,Idioma Inglés,2025-2,5,2,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0035,Educación Física,2025-2,5,2,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0035,Metodología de la Investigación,2025-2,5,2,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0035,Historia de Cuba,2025-2,4,3,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0036,Idioma Inglés,2025-2,4,2,Prof. Pérez
FHS,Licenciatura en Filosofía,FHS-LIC-0036,Metodología de la Investigación,2025-2,5,3,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0036,Historia de Cuba,2025-2,5,3,Prof. Martínez
FHS,Licenciatura en Filosofía,FHS-LIC-0036,Educación Física,2025-2,3,4,Prof. González
FHS,Licenciatura en Filosofía,FHS-LIC-0036,Filosofía,2025-2,4,3,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0037,Educación Física,2025-2,4,2,Prof. García
FHS,Licenciatura en Filosofía,FHS-LIC-0037,Metodología de la Investigación,2025-2,4,2,Prof. Pérez
